timestamp,balance_in_USD,profit_loss_in_USD,exact_return
2022-12-16 07:45:03,-99.876397248495,0.123602751504727,-0.000618013757523637
2022-12-16 08:45:14,-99.917218543046,0.0827814569536476,-0.000275938189845492
2022-12-16 09:45:23,-200.022585502259,-0.0225855022586027,-7.2586889194648e-05
2022-12-16 10:45:28,-199.61642599278,0.383574007220153,-0.000788619807894687
