timestamp,balance_in_USD,profit_loss_in_USD,exact_return
2022-12-16 07:45:02,200.029475483766,0.0294754837663413,0.000147377418831707
2022-12-16 08:45:06,299.988208068629,-0.0117919313709876,-3.93064379032919e-05
2022-12-16 09:45:11,399.949146546387,-0.0508534536128448,-0.000127133634032112
2022-12-16 10:45:16,500.265105489893,0.265105489892873,0.000530210979785746
2022-12-16 11:45:23,500.412264880186,0.408586951720544,0.000817173903441087
2022-12-16 12:45:28,500.2577452446,0.25774524460029,0.000515490489200581
2022-12-16 13:45:37,499.988947833776,-0.0110521662245706,-2.21043324491412e-05
2022-12-16 14:45:41,500.360768953255,0.35709026652928,0.000721537906509289
2022-12-16 15:45:49,500.243024103573,0.243024103572493,0.000486048207144986
2022-12-16 16:45:55,500.320300419704,0.320300419704053,0.000640600839408106
