timestamp,balance_in_USD,profit_loss_in_USD,exact_return
2022-12-16 07:45:04,-133.956,-0.0740000000000185,0.000552725534425976
2022-12-16 08:45:11,-200.822,-0.0159999999999716,7.9678894056809e-05
2022-12-16 09:45:17,-267.56,0.356000000000023,-0.00104540023894868
2022-12-16 10:45:23,-334.891,-0.132999999999994,0.000397301931544561
