timestamp,balance_in_USD,profit_loss_in_USD,exact_return
2022-12-16 07:45:04,-199.947311804351,0.0526881956488209,-0.000263440978244104
2022-12-16 08:45:11,-199.953895467119,0.0461045328805915,-0.000153681776268638
2022-12-16 09:45:20,-200.021960164262,-0.0190320030450501,-0.000135395244333763
2022-12-16 10:45:32,-399.662115217248,0.337884782751759,-0.000675769565503518
2022-12-16 11:45:39,-399.114572298971,0.874488603156052,-0.00196771601782191
