timestamp,balance_in_USD,profit_loss_in_USD,exact_return
2022-12-16 07:45:03,121.289,-0.151000000000012,-0.000602886472786158
2022-12-16 08:45:13,121.261,-0.189000000000039,-0.000516846742635041
2022-12-16 09:45:20,121.883,0.433000000000039,0.000805765425897349
